;win;ace;age;tourney_id;nb_set;ht;name;surface;tourney_level;classe;minutes;cluster;advers
3476;1.0;4.0;22.633812457199998;2005-717;2.0;188.0;Andy Roddick;Clay;A;True;71.0;6.0;Sebastien Grosjean
3477;1.0;4.0;22.633812457199998;2005-717;2.0;188.0;Andy Roddick;Clay;A;True;71.0;6.0;Sebastien Grosjean
3478;1.0;4.0;22.633812457199998;2005-717;2.0;188.0;Andy Roddick;Clay;A;True;71.0;6.0;Sebastien Grosjean
3506;1.0;2.0;23.6878850103;2006-416;3.0;188.0;Andy Roddick;Clay;M;True;114.0;14.0;Marcos Baghdatis
3507;1.0;2.0;23.6878850103;2006-416;3.0;188.0;Andy Roddick;Clay;M;True;114.0;14.0;Marcos Baghdatis
3508;1.0;2.0;23.6878850103;2006-416;3.0;188.0;Andy Roddick;Clay;M;True;114.0;14.0;Marcos Baghdatis
3545;0.0;2.0;23.6878850103;2006-416;2.0;188.0;Andy Roddick;Clay;M;True;71.0;10.0;Gael Monfils
3546;0.0;2.0;23.6878850103;2006-416;2.0;188.0;Andy Roddick;Clay;M;True;71.0;10.0;Gael Monfils
3547;0.0;2.0;23.6878850103;2006-416;2.0;188.0;Andy Roddick;Clay;M;True;71.0;10.0;Gael Monfils
3548;0.0;2.0;23.6878850103;2006-416;2.0;188.0;Andy Roddick;Clay;M;True;71.0;10.0;Gael Monfils
3574;1.0;8.0;24.511978097199997;2007-404;2.0;188.0;Andy Roddick;Hard;M;True;127.0;11.0;Ivan Ljubicic
3575;1.0;8.0;24.511978097199997;2007-404;2.0;188.0;Andy Roddick;Hard;M;True;127.0;11.0;Ivan Ljubicic
3576;1.0;8.0;24.511978097199997;2007-404;2.0;188.0;Andy Roddick;Hard;M;True;127.0;11.0;Ivan Ljubicic
3577;1.0;8.0;24.511978097199997;2007-404;2.0;188.0;Andy Roddick;Hard;M;True;127.0;11.0;Ivan Ljubicic
3580;1.0;23.0;24.9144421629;2007-418;3.0;188.0;Andy Roddick;Hard;A;True;111.0;14.0;Radek Stepanek
3588;1.0;6.0;24.9336071184;2007-421;2.0;188.0;Andy Roddick;Hard;M;True;70.0;14.0;Marcos Baghdatis
3589;1.0;6.0;24.9336071184;2007-421;2.0;188.0;Andy Roddick;Hard;M;True;70.0;14.0;Marcos Baghdatis
3590;1.0;6.0;24.9336071184;2007-421;2.0;188.0;Andy Roddick;Hard;M;True;70.0;14.0;Marcos Baghdatis
3601;1.0;19.0;24.9911019849;2007-560;3.0;188.0;Andy Roddick;Hard;G;True;82.0;14.0;Thomas Johansson
3610;0.0;0.0;24.722792607800002;2007-306;2.0;188.0;Andy Roddick;Clay;A;True;164.0;10.0;Gael Monfils
3611;0.0;0.0;24.722792607800002;2007-306;2.0;188.0;Andy Roddick;Clay;A;True;164.0;10.0;Gael Monfils
3612;0.0;0.0;24.722792607800002;2007-306;2.0;188.0;Andy Roddick;Clay;A;True;164.0;10.0;Gael Monfils
3613;0.0;0.0;24.722792607800002;2007-306;2.0;188.0;Andy Roddick;Clay;A;True;164.0;10.0;Gael Monfils
3614;0.0;0.0;24.722792607800002;2007-306;2.0;188.0;Andy Roddick;Clay;A;True;164.0;10.0;Gael Monfils
3659;1.0;13.0;25.4702258727;2008-424;2.0;188.0;Andy Roddick;Hard;A;True;80.0;14.0;Radek Stepanek
3660;1.0;13.0;25.4702258727;2008-424;2.0;188.0;Andy Roddick;Hard;A;True;80.0;14.0;Radek Stepanek
3661;1.0;13.0;25.4702258727;2008-424;2.0;188.0;Andy Roddick;Hard;A;True;80.0;14.0;Radek Stepanek
3678;0.0;13.0;26.12183436;2008-1536;3.0;188.0;Andy Roddick;Hard;M;True;100.0;1.0;Gael Monfils
3723;1.0;8.0;26.351813826100006;2009-451;3.0;188.0;Andy Roddick;Hard;A;True;122.0;1.0;Gael Monfils
3724;1.0;8.0;26.351813826100006;2009-451;3.0;188.0;Andy Roddick;Hard;A;True;122.0;1.0;Gael Monfils
3725;1.0;8.0;26.351813826100006;2009-451;3.0;188.0;Andy Roddick;Hard;A;True;122.0;1.0;Gael Monfils
3726;1.0;8.0;26.351813826100006;2009-451;3.0;188.0;Andy Roddick;Hard;A;True;122.0;1.0;Gael Monfils
3748;0.0;19.0;26.4476386037;2009-424;3.0;188.0;Andy Roddick;Hard;A;True;133.0;14.0;Radek Stepanek
3749;0.0;19.0;26.4476386037;2009-424;3.0;188.0;Andy Roddick;Hard;A;True;133.0;14.0;Radek Stepanek
3752;0.0;4.0;26.735112936300002;2009-520;3.0;188.0;Andy Roddick;Clay;G;True;111.0;1.0;Gael Monfils
3753;0.0;4.0;26.735112936300002;2009-520;3.0;188.0;Andy Roddick;Clay;G;True;111.0;1.0;Gael Monfils
3754;0.0;4.0;26.735112936300002;2009-520;3.0;188.0;Andy Roddick;Clay;G;True;111.0;1.0;Gael Monfils
3764;1.0;8.0;27.3867214237;2010-580;3.0;188.0;Andy Roddick;Hard;G;True;124.0;1.0;Thiemo De Bakker
3821;1.0;7.0;28.3449691992;2011-339;2.0;188.0;Andy Roddick;Hard;A;True;74.0;14.0;Marcos Baghdatis
3822;1.0;7.0;28.3449691992;2011-339;2.0;188.0;Andy Roddick;Hard;A;True;74.0;14.0;Marcos Baghdatis
3842;1.0;14.0;28.9965776865;2011-560;4.0;188.0;Andy Roddick;Hard;G;True;177.0;9.0;Michael Russell
3987;0.0;9.0;24.1095140315;2003-301;2.0;185.0;Radek Stepanek;Hard;A;False;86.0;6.0;Michael Russell
3988;0.0;9.0;24.1095140315;2003-301;2.0;185.0;Radek Stepanek;Hard;A;False;86.0;6.0;Michael Russell
3989;0.0;9.0;24.1095140315;2003-301;2.0;185.0;Radek Stepanek;Hard;A;False;86.0;6.0;Michael Russell
4088;1.0;5.0;26.1793292266;2005-408;2.0;185.0;Radek Stepanek;Carpet;A;True;65.0;13.0;Ivan Ljubicic
4107;0.0;8.0;26.524298425700003;2005-311;3.0;185.0;Radek Stepanek;Grass;A;True;89.0;12.0;Andy Roddick
4108;0.0;8.0;26.524298425700003;2005-311;3.0;185.0;Radek Stepanek;Grass;A;True;89.0;12.0;Andy Roddick
4109;0.0;8.0;26.524298425700003;2005-311;3.0;185.0;Radek Stepanek;Grass;A;True;89.0;12.0;Andy Roddick
4110;0.0;8.0;26.524298425700003;2005-311;3.0;185.0;Radek Stepanek;Grass;A;True;89.0;12.0;Andy Roddick
4111;0.0;8.0;26.524298425700003;2005-311;3.0;185.0;Radek Stepanek;Grass;A;True;89.0;12.0;Andy Roddick
4120;0.0;11.0;26.217659137600002;2005-407;2.0;185.0;Radek Stepanek;Hard;A;False;100.0;14.0;Thomas Johansson
4121;0.0;11.0;26.217659137600002;2005-407;2.0;185.0;Radek Stepanek;Hard;A;False;100.0;14.0;Thomas Johansson
4122;0.0;11.0;26.217659137600002;2005-407;2.0;185.0;Radek Stepanek;Hard;A;False;100.0;14.0;Thomas Johansson
4123;0.0;11.0;26.217659137600002;2005-407;2.0;185.0;Radek Stepanek;Hard;A;False;100.0;14.0;Thomas Johansson
4124;0.0;11.0;26.217659137600002;2005-407;2.0;185.0;Radek Stepanek;Hard;A;False;100.0;14.0;Thomas Johansson
4130;0.0;4.0;26.7159479808;2005-422;2.0;185.0;Radek Stepanek;Hard;M;True;60.0;1.0;Gael Monfils
4131;0.0;4.0;26.7159479808;2005-422;2.0;185.0;Radek Stepanek;Hard;M;True;60.0;1.0;Gael Monfils
4132;0.0;4.0;26.7159479808;2005-422;2.0;185.0;Radek Stepanek;Hard;M;True;60.0;1.0;Gael Monfils
4133;0.0;4.0;26.7159479808;2005-422;2.0;185.0;Radek Stepanek;Hard;M;True;60.0;1.0;Gael Monfils
4134;0.0;4.0;26.7159479808;2005-422;2.0;185.0;Radek Stepanek;Hard;M;True;60.0;1.0;Gael Monfils
4180;0.0;11.0;27.1375770021;2006-580;5.0;185.0;Radek Stepanek;Hard;G;True;190.0;14.0;Marcos Baghdatis
4181;0.0;11.0;27.1375770021;2006-580;5.0;185.0;Radek Stepanek;Hard;G;True;190.0;14.0;Marcos Baghdatis
4189;1.0;0.0;28.306639288200003;2007-403;2.0;185.0;Radek Stepanek;Hard;M;True;71.0;3.0;Alejandro Falla
4191;1.0;0.0;28.3832991102;2007-410;2.0;185.0;Radek Stepanek;Clay;M;False;43.0;1.0;Gael Monfils
4192;1.0;0.0;28.3832991102;2007-410;2.0;185.0;Radek Stepanek;Clay;M;False;43.0;1.0;Gael Monfils
4216;0.0;3.0;28.3832991102;2007-410;2.0;185.0;Radek Stepanek;Clay;M;False;145.0;13.0;Ivan Ljubicic
4219;0.0;20.0;28.6707734428;2007-418;3.0;185.0;Radek Stepanek;Hard;A;True;111.0;12.0;Andy Roddick
4224;0.0;12.0;28.4982888433;2007-520;5.0;185.0;Radek Stepanek;Clay;G;False;187.0;19.0;Edouard Roger Vasselin
4225;0.0;12.0;28.4982888433;2007-520;5.0;185.0;Radek Stepanek;Clay;G;False;187.0;19.0;Edouard Roger Vasselin
4274;0.0;12.0;29.533196440799998;2008-500;3.0;185.0;Radek Stepanek;Grass;A;True;138.0;19.0;Tommy Haas
4300;1.0;5.0;30.721423682399998;2009-422;2.0;185.0;Radek Stepanek;Hard;M;True;55.0;1.0;Viktor Troicki
4301;1.0;5.0;30.721423682399998;2009-422;2.0;185.0;Radek Stepanek;Hard;M;True;55.0;1.0;Viktor Troicki
4316;1.0;5.0;30.5681040383;2009-540;3.0;185.0;Radek Stepanek;Grass;G;True;110.0;2.0;Alejandro Falla
4317;1.0;5.0;30.5681040383;2009-540;3.0;185.0;Radek Stepanek;Grass;G;True;110.0;2.0;Alejandro Falla
4318;1.0;5.0;30.5681040383;2009-540;3.0;185.0;Radek Stepanek;Grass;G;True;110.0;2.0;Alejandro Falla
4319;1.0;5.0;30.5681040383;2009-540;3.0;185.0;Radek Stepanek;Grass;G;True;110.0;2.0;Alejandro Falla
4320;1.0;5.0;30.5681040383;2009-540;3.0;185.0;Radek Stepanek;Grass;G;True;110.0;2.0;Alejandro Falla
4367;0.0;3.0;31.718001368899998;2010-422;2.0;185.0;Radek Stepanek;Hard;M;False;60.0;1.0;Viktor Troicki
4396;1.0;2.0;32.6762491444;2011-418;2.0;185.0;Radek Stepanek;Hard;A;False;93.0;1.0;Gael Monfils
4397;1.0;2.0;32.6762491444;2011-418;2.0;185.0;Radek Stepanek;Hard;A;False;93.0;1.0;Gael Monfils
4398;1.0;2.0;32.6762491444;2011-418;2.0;185.0;Radek Stepanek;Hard;A;False;93.0;1.0;Gael Monfils
4436;1.0;5.0;33.308692676199996;2012-403;2.0;185.0;Radek Stepanek;Hard;M;True;102.0;16.0;Tommy Haas
4500;0.0;6.0;34.8802190281;2013-337;2.0;185.0;Radek Stepanek;Hard;A;True;104.0;16.0;Tommy Haas
4578;0.0;6.0;27.2142368241;2016-0421;2.0;196.0;Benoit Paire;Hard;M;True;71.0;14.0;Radek Stepanek
4579;0.0;6.0;27.2142368241;2016-0421;2.0;196.0;Benoit Paire;Hard;M;True;71.0;14.0;Radek Stepanek
4647;0.0;5.0;23.2087611225;2012-423;2.0;196.0;Benoit Paire;Hard;A;True;100.0;6.0;Michael Russell
4691;0.0;4.0;23.7645448323;2013-407;3.0;196.0;Benoit Paire;Hard;A;False;81.0;14.0;Marcos Baghdatis
4692;0.0;4.0;23.7645448323;2013-407;3.0;196.0;Benoit Paire;Hard;A;False;81.0;14.0;Marcos Baghdatis
4742;0.0;3.0;25.278576317600002;2014-6242;3.0;196.0;Benoit Paire;Hard;A;False;92.0;19.0;Robin Haase
4743;0.0;3.0;25.278576317600002;2014-6242;3.0;196.0;Benoit Paire;Hard;A;False;92.0;19.0;Robin Haase
4776;1.0;14.0;27.195071868600007;2016-M035;3.0;196.0;Benoit Paire;Hard;A;True;105.0;13.0;Gilles Muller
4777;1.0;14.0;27.195071868600007;2016-M035;3.0;196.0;Benoit Paire;Hard;A;True;105.0;13.0;Gilles Muller
4802;0.0;7.0;27.310061601599998;2016-560;4.0;196.0;Benoit Paire;Hard;G;True;130.0;14.0;Marcos Baghdatis
4803;0.0;7.0;27.310061601599998;2016-560;4.0;196.0;Benoit Paire;Hard;G;True;130.0;14.0;Marcos Baghdatis
4804;0.0;7.0;27.310061601599998;2016-560;4.0;196.0;Benoit Paire;Hard;G;True;130.0;14.0;Marcos Baghdatis
4874;1.0;17.0;28.6707734428;2018-M001;2.0;196.0;Benoit Paire;Hard;A;False;72.0;13.0;Gilles Muller
4980;0.0;1.0;30.4722792608;2019-0352;2.0;196.0;Benoit Paire;Hard;M;False;86.0;1.0;Gael Monfils
4981;0.0;1.0;30.4722792608;2019-0352;2.0;196.0;Benoit Paire;Hard;M;False;86.0;1.0;Gael Monfils
5146;1.0;3.0;26.006844627;2007-424;2.0;188.0;Kristian Pless;Hard;A;False;59.0;1.0;Sergiy Stakhovsky
5159;0.0;0.0;26.2943189596;2007-520;3.0;188.0;Kristian Pless;Clay;G;False;114.0;14.0;Marcos Baghdatis
5240;0.0;9.0;26.926762491399998;2001-560;4.0;180.0;Felix Mantilla;Hard;G;False;129.0;19.0;Tommy Haas
5266;1.0;4.0;27.2717316906;2002-451;2.0;180.0;Felix Mantilla;Hard;A;True;66.0;14.0;Radek Stepanek
5304;1.0;4.0;28.6132785763;2003-416;3.0;180.0;Felix Mantilla;Clay;M;False;111.0;13.0;Ivan Ljubicic
5305;1.0;4.0;28.6132785763;2003-416;3.0;180.0;Felix Mantilla;Clay;M;False;161.0;19.0;Yevgeny Kafelnikov
5306;1.0;4.0;28.6132785763;2003-416;3.0;180.0;Felix Mantilla;Clay;M;False;161.0;19.0;Yevgeny Kafelnikov
5307;1.0;4.0;28.6132785763;2003-416;3.0;180.0;Felix Mantilla;Clay;M;False;161.0;19.0;Yevgeny Kafelnikov
5308;1.0;4.0;28.6132785763;2003-416;3.0;180.0;Felix Mantilla;Clay;M;False;161.0;19.0;Yevgeny Kafelnikov
5382;1.0;1.0;30.376454483200003;2005-506;2.0;180.0;Felix Mantilla;Clay;A;False;118.0;0.0;Oscar Hernandez
5386;1.0;1.0;30.5297741273;2005-573;2.0;180.0;Felix Mantilla;Clay;A;False;66.0;0.0;Oscar Hernandez
5387;1.0;1.0;30.5297741273;2005-573;2.0;180.0;Felix Mantilla;Clay;A;False;66.0;0.0;Oscar Hernandez
5446;1.0;9.0;23.9370294319;2007-375;3.0;185.0;Alejandro Falla;Carpet;A;False;152.0;11.0;Ivan Ljubicic
5447;1.0;9.0;23.9370294319;2007-375;3.0;185.0;Alejandro Falla;Carpet;A;False;152.0;11.0;Ivan Ljubicic
5448;1.0;9.0;23.9370294319;2007-375;3.0;185.0;Alejandro Falla;Carpet;A;False;152.0;11.0;Ivan Ljubicic
5450;1.0;2.0;23.342915811100006;2007-403;2.0;185.0;Alejandro Falla;Hard;M;False;67.0;7.0;Tommy Haas
5451;1.0;2.0;23.342915811100006;2007-403;2.0;185.0;Alejandro Falla;Hard;M;False;67.0;7.0;Tommy Haas
5454;1.0;2.0;23.2087611225;2007-499;2.0;185.0;Alejandro Falla;Hard;A;False;76.0;10.0;Sergiy Stakhovsky
5462;0.0;4.0;23.3045859001;2007-404;3.0;185.0;Alejandro Falla;Hard;M;False;210.0;10.0;Ivan Ljubicic
5463;0.0;4.0;23.3045859001;2007-404;3.0;185.0;Alejandro Falla;Hard;M;False;210.0;10.0;Ivan Ljubicic
5464;0.0;4.0;23.3045859001;2007-404;3.0;185.0;Alejandro Falla;Hard;M;False;210.0;10.0;Ivan Ljubicic
5465;0.0;4.0;23.3045859001;2007-404;3.0;185.0;Alejandro Falla;Hard;M;False;210.0;10.0;Ivan Ljubicic
5501;0.0;2.0;25.6043805613;2009-540;3.0;185.0;Alejandro Falla;Grass;G;False;110.0;14.0;Radek Stepanek
5502;0.0;2.0;25.6043805613;2009-540;3.0;185.0;Alejandro Falla;Grass;G;False;110.0;14.0;Radek Stepanek
5503;0.0;2.0;25.6043805613;2009-540;3.0;185.0;Alejandro Falla;Grass;G;False;110.0;14.0;Radek Stepanek
5513;1.0;0.0;26.5817932923;2010-440;2.0;185.0;Alejandro Falla;Grass;A;False;99.0;13.0;Ivan Ljubicic
5514;1.0;0.0;26.5817932923;2010-440;2.0;185.0;Alejandro Falla;Grass;A;False;99.0;13.0;Ivan Ljubicic
5515;1.0;0.0;26.5817932923;2010-440;2.0;185.0;Alejandro Falla;Grass;A;False;99.0;13.0;Ivan Ljubicic
5516;1.0;0.0;26.5817932923;2010-440;2.0;185.0;Alejandro Falla;Grass;A;False;99.0;13.0;Ivan Ljubicic
5517;1.0;0.0;26.5817932923;2010-440;2.0;185.0;Alejandro Falla;Grass;A;False;99.0;13.0;Ivan Ljubicic
5537;0.0;4.0;26.8884325804;2010-329;3.0;185.0;Alejandro Falla;Hard;A;False;170.0;14.0;Radek Stepanek
5538;0.0;4.0;26.8884325804;2010-329;3.0;185.0;Alejandro Falla;Hard;A;False;170.0;14.0;Radek Stepanek
5539;0.0;4.0;26.8884325804;2010-329;3.0;185.0;Alejandro Falla;Hard;A;False;170.0;14.0;Radek Stepanek
5563;0.0;9.0;27.7891854894;2011-560;3.0;185.0;Alejandro Falla;Hard;G;False;136.0;19.0;Tommy Haas
5564;0.0;9.0;27.7891854894;2011-560;3.0;185.0;Alejandro Falla;Hard;G;False;136.0;19.0;Tommy Haas
5565;0.0;9.0;27.7891854894;2011-560;3.0;185.0;Alejandro Falla;Hard;G;False;136.0;19.0;Tommy Haas
5566;0.0;9.0;27.7891854894;2011-560;3.0;185.0;Alejandro Falla;Hard;G;False;136.0;19.0;Tommy Haas
5594;0.0;4.0;28.747433264899996;2012-422;2.0;185.0;Alejandro Falla;Hard;M;False;64.0;14.0;Marcos Baghdatis
5595;0.0;4.0;28.747433264899996;2012-422;2.0;185.0;Alejandro Falla;Hard;M;False;64.0;14.0;Marcos Baghdatis
5596;0.0;4.0;28.747433264899996;2012-422;2.0;185.0;Alejandro Falla;Hard;M;False;64.0;14.0;Marcos Baghdatis
5643;1.0;1.0;30.5681040383;2014-500;2.0;185.0;Alejandro Falla;Grass;A;False;82.0;16.0;Robin Haase
5644;1.0;1.0;30.5681040383;2014-500;2.0;185.0;Alejandro Falla;Grass;A;False;82.0;16.0;Robin Haase
5645;1.0;1.0;30.5681040383;2014-500;2.0;185.0;Alejandro Falla;Grass;A;False;82.0;16.0;Robin Haase
5656;0.0;0.0;30.5297741273;2014-520;3.0;185.0;Alejandro Falla;Clay;G;False;98.0;1.0;Benoit Paire
5681;0.0;4.0;24.722792607800002;2011-540;4.0;183.0;Grega Zemlja;Grass;G;False;134.0;10.0;Gael Monfils
5682;0.0;4.0;24.722792607800002;2011-540;4.0;183.0;Grega Zemlja;Grass;G;False;134.0;10.0;Gael Monfils
5683;0.0;4.0;24.722792607800002;2011-540;4.0;183.0;Grega Zemlja;Grass;G;False;134.0;10.0;Gael Monfils
5684;0.0;4.0;24.722792607800002;2011-540;4.0;183.0;Grega Zemlja;Grass;G;False;134.0;10.0;Gael Monfils
5685;0.0;4.0;24.722792607800002;2011-540;4.0;183.0;Grega Zemlja;Grass;G;False;134.0;10.0;Gael Monfils
5698;0.0;9.0;24.301163586599998;2011-580;5.0;183.0;Grega Zemlja;Hard;G;False;203.0;14.0;Marcos Baghdatis
5707;1.0;9.0;26.045174538;2012-337;3.0;183.0;Grega Zemlja;Hard;A;False;112.0;19.0;Tommy Haas
5708;1.0;9.0;26.045174538;2012-337;3.0;183.0;Grega Zemlja;Hard;A;False;112.0;19.0;Tommy Haas
5727;1.0;9.0;26.696783025300004;2013-311;2.0;183.0;Grega Zemlja;Grass;A;True;66.0;1.0;Sergiy Stakhovsky
5728;1.0;9.0;26.696783025300004;2013-311;2.0;183.0;Grega Zemlja;Grass;A;True;66.0;1.0;Sergiy Stakhovsky
5740;0.0;2.0;26.6392881588;2013-6710;2.0;183.0;Grega Zemlja;Clay;A;False;95.0;1.0;Viktor Troicki
5741;0.0;2.0;26.6392881588;2013-6710;2.0;183.0;Grega Zemlja;Clay;A;False;95.0;1.0;Viktor Troicki
5840;0.0;5.0;25.968514715900003;2000-496;2.0;190.0;Yevgeny Kafelnikov;Hard;A;True;79.0;13.0;Ivan Ljubicic
5841;0.0;5.0;25.968514715900003;2000-496;2.0;190.0;Yevgeny Kafelnikov;Hard;A;True;79.0;13.0;Ivan Ljubicic
5842;0.0;5.0;25.968514715900003;2000-496;2.0;190.0;Yevgeny Kafelnikov;Hard;A;True;79.0;13.0;Ivan Ljubicic
5845;0.0;2.0;26.351813826100006;2000-540;3.0;190.0;Yevgeny Kafelnikov;Grass;G;True;102.0;14.0;Thomas Johansson
5846;0.0;2.0;26.351813826100006;2000-540;3.0;190.0;Yevgeny Kafelnikov;Grass;G;True;102.0;14.0;Thomas Johansson
5889;1.0;3.0;26.984257358;2001-496;2.0;190.0;Yevgeny Kafelnikov;Hard;A;True;84.0;9.0;Sebastien Grosjean
5890;1.0;3.0;26.984257358;2001-496;2.0;190.0;Yevgeny Kafelnikov;Hard;A;True;84.0;9.0;Sebastien Grosjean
5891;1.0;3.0;26.984257358;2001-496;2.0;190.0;Yevgeny Kafelnikov;Hard;A;True;84.0;9.0;Sebastien Grosjean
5892;1.0;3.0;26.984257358;2001-496;2.0;190.0;Yevgeny Kafelnikov;Hard;A;True;84.0;9.0;Sebastien Grosjean
5982;1.0;8.0;28.5557837098;2002-73;2.0;190.0;Yevgeny Kafelnikov;Hard;A;True;73.0;13.0;Ivan Ljubicic
5983;1.0;8.0;28.5557837098;2002-73;2.0;190.0;Yevgeny Kafelnikov;Hard;A;True;73.0;13.0;Ivan Ljubicic
5984;1.0;8.0;28.5557837098;2002-73;2.0;190.0;Yevgeny Kafelnikov;Hard;A;True;73.0;13.0;Ivan Ljubicic
5993;0.0;13.0;28.0;2002-407;3.0;190.0;Yevgeny Kafelnikov;Hard;A;True;128.0;13.0;Ivan Ljubicic
5994;0.0;13.0;28.0;2002-407;3.0;190.0;Yevgeny Kafelnikov;Hard;A;True;128.0;13.0;Ivan Ljubicic
5995;0.0;13.0;28.0;2002-407;3.0;190.0;Yevgeny Kafelnikov;Hard;A;True;128.0;13.0;Ivan Ljubicic
5996;0.0;13.0;28.0;2002-407;3.0;190.0;Yevgeny Kafelnikov;Hard;A;True;128.0;13.0;Ivan Ljubicic
5997;0.0;13.0;28.0;2002-407;3.0;190.0;Yevgeny Kafelnikov;Hard;A;True;128.0;13.0;Ivan Ljubicic
6016;1.0;1.0;29.1882272416;2003-308;3.0;190.0;Yevgeny Kafelnikov;Clay;A;True;157.0;12.0;Alexander Waske
6058;0.0;5.0;29.303216974699996;2003-500;3.0;190.0;Yevgeny Kafelnikov;Grass;A;True;184.0;19.0;Karol Kucera
6059;0.0;5.0;29.303216974699996;2003-500;3.0;190.0;Yevgeny Kafelnikov;Grass;A;True;184.0;19.0;Karol Kucera
6060;0.0;5.0;29.303216974699996;2003-500;3.0;190.0;Yevgeny Kafelnikov;Grass;A;True;184.0;19.0;Karol Kucera
6129;0.0;0.0;26.6776180698;2003-580;3.0;198.0;Jan Vacek;Hard;G;False;99.0;19.0;Karol Kucera
6130;0.0;0.0;26.6776180698;2003-580;3.0;198.0;Jan Vacek;Hard;G;False;99.0;19.0;Karol Kucera
6131;0.0;0.0;26.6776180698;2003-580;3.0;198.0;Jan Vacek;Hard;G;False;99.0;19.0;Karol Kucera
6150;1.0;9.0;30.1081451061;2006-741;3.0;198.0;Jan Vacek;Grass;A;False;140.0;0.0;Thomas Johansson
6151;1.0;9.0;30.1081451061;2006-741;3.0;198.0;Jan Vacek;Grass;A;False;140.0;0.0;Thomas Johansson
6234;1.0;14.0;26.217659137600002;2001-500;3.0;180.0;Thomas Johansson;Grass;A;True;113.0;19.0;Yevgeny Kafelnikov
6235;1.0;14.0;26.217659137600002;2001-500;3.0;180.0;Thomas Johansson;Grass;A;True;113.0;19.0;Yevgeny Kafelnikov
6262;0.0;6.0;26.524298425700003;2001-438;2.0;180.0;Thomas Johansson;Carpet;A;True;74.0;19.0;Yevgeny Kafelnikov
6263;0.0;6.0;26.524298425700003;2001-438;2.0;180.0;Thomas Johansson;Carpet;A;True;74.0;19.0;Yevgeny Kafelnikov
6264;0.0;6.0;26.524298425700003;2001-438;2.0;180.0;Thomas Johansson;Carpet;A;True;74.0;19.0;Yevgeny Kafelnikov
6271;0.0;2.0;25.8151950719;2001-580;3.0;180.0;Thomas Johansson;Hard;G;False;121.0;6.0;Sebastien Grosjean
6272;0.0;2.0;25.8151950719;2001-580;3.0;180.0;Thomas Johansson;Hard;G;False;121.0;6.0;Sebastien Grosjean
6273;0.0;2.0;25.8151950719;2001-580;3.0;180.0;Thomas Johansson;Hard;G;False;121.0;6.0;Sebastien Grosjean
6351;0.0;10.0;29.514031485300002;2004-1720;2.0;180.0;Thomas Johansson;Hard;A;False;51.0;12.0;Andy Roddick
6352;0.0;10.0;29.514031485300002;2004-1720;2.0;180.0;Thomas Johansson;Hard;A;False;51.0;12.0;Andy Roddick
6384;1.0;6.0;29.8973305955;2005-407;2.0;180.0;Thomas Johansson;Hard;A;False;100.0;2.0;Radek Stepanek
6419;0.0;7.0;30.606433949299998;2005-352;2.0;180.0;Thomas Johansson;Carpet;M;True;81.0;13.0;Ivan Ljubicic
6420;0.0;7.0;30.606433949299998;2005-352;2.0;180.0;Thomas Johansson;Carpet;M;True;81.0;13.0;Ivan Ljubicic
6421;0.0;7.0;30.606433949299998;2005-352;2.0;180.0;Thomas Johansson;Carpet;M;True;81.0;13.0;Ivan Ljubicic
6422;0.0;7.0;30.606433949299998;2005-352;2.0;180.0;Thomas Johansson;Carpet;M;True;81.0;13.0;Ivan Ljubicic
6423;0.0;7.0;30.606433949299998;2005-352;2.0;180.0;Thomas Johansson;Carpet;M;True;81.0;13.0;Ivan Ljubicic
6426;0.0;9.0;29.8973305955;2005-407;2.0;180.0;Thomas Johansson;Hard;A;False;104.0;13.0;Ivan Ljubicic
6630;0.0;1.0;20.889801505799998;2006-416;3.0;183.0;Marcos Baghdatis;Clay;M;False;114.0;10.0;Andy Roddick
6631;0.0;1.0;20.889801505799998;2006-416;3.0;183.0;Marcos Baghdatis;Clay;M;False;114.0;10.0;Andy Roddick
6632;0.0;1.0;20.889801505799998;2006-416;3.0;183.0;Marcos Baghdatis;Clay;M;False;114.0;10.0;Andy Roddick
6633;0.0;1.0;20.889801505799998;2006-416;3.0;183.0;Marcos Baghdatis;Clay;M;False;114.0;10.0;Andy Roddick
6634;0.0;1.0;20.889801505799998;2006-416;3.0;183.0;Marcos Baghdatis;Clay;M;False;114.0;10.0;Andy Roddick
6660;1.0;11.0;22.3655030801;2007-352;2.0;183.0;Marcos Baghdatis;Hard;M;False;104.0;10.0;Ivan Ljubicic
6661;1.0;11.0;22.3655030801;2007-352;2.0;183.0;Marcos Baghdatis;Hard;M;False;104.0;10.0;Ivan Ljubicic
6680;1.0;3.0;21.943874058899997;2007-520;3.0;183.0;Marcos Baghdatis;Clay;G;True;118.0;6.0;Sebastien Grosjean
6829;0.0;1.0;25.297741273099998;2010-747;2.0;183.0;Marcos Baghdatis;Hard;A;False;83.0;17.0;Alexandr Dolgopolov
6830;0.0;1.0;25.297741273099998;2010-747;2.0;183.0;Marcos Baghdatis;Hard;A;False;83.0;17.0;Alexandr Dolgopolov
6831;0.0;1.0;25.297741273099998;2010-747;2.0;183.0;Marcos Baghdatis;Hard;A;False;83.0;17.0;Alexandr Dolgopolov
6832;0.0;1.0;25.297741273099998;2010-747;2.0;183.0;Marcos Baghdatis;Hard;A;False;83.0;17.0;Alexandr Dolgopolov
6857;1.0;3.0;26.2751540041;2011-6003;2.0;183.0;Marcos Baghdatis;Hard;A;False;84.0;1.0;Viktor Troicki
